NO_OF_FRAMES	3000
NO_OF_CAMERAS	8
NO_OF_BODIES	1
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-06-28, 17:16:30.991	1829317.80032220
DATA_INCLUDED	6D
BODY_NAMES	Drone
BODY_FILTERS	No filter
TRANSLATION_ORIGIN	Global	
ROTATION_ORIGIN	Global	
Frame	Time	Drone X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
2591	25.90000	864.11936	-1296.39287	15.38836	-178.65984	1.18043	-109.31770	0.84558	-0.33074	0.94360	0.01526	0.94350	0.33026	0.02717	0.02060	0.02338	-0.99951	
2592	25.91000	864.16667	-1296.35465	15.48051	-178.54660	1.22224	-109.33646	0.82899	-0.33104	0.94347	0.01687	0.94338	0.33050	0.02852	0.02133	0.02536	-0.99945	
2593	25.92000	864.22266	-1296.32777	15.36745	-178.33818	1.25861	-109.42539	0.83194	-0.33250	0.94289	0.02005	0.94285	0.33184	0.03035	0.02197	0.02899	-0.99934	
2594	25.93000	864.20053	-1296.34294	15.27680	-178.46252	1.24895	-109.39883	0.84705	-0.33206	0.94308	0.01807	0.94301	0.33147	0.02946	0.02180	0.02682	-0.99940	
2595	25.94000	864.06254	-1296.40541	15.34858	-178.67468	1.13787	-109.30961	0.73605	-0.33061	0.94364	0.01526	0.94356	0.33015	0.02638	0.01986	0.02312	-0.99954	
2596	25.95000	864.05204	-1296.34594	15.42390	-178.59077	1.10312	-109.32864	0.73209	-0.33092	0.94351	0.01684	0.94346	0.33044	0.02630	0.01925	0.02459	-0.99951	
2597	25.96000	864.20302	-1296.32455	15.38957	-178.39226	1.27677	-109.43191	0.82511	-0.33260	0.94287	0.01905	0.94280	0.33197	0.03034	0.02228	0.02805	-0.99936	
2598	25.97000	864.20784	-1296.35209	15.28543	-178.42001	1.21496	-109.41960	0.83957	-0.33241	0.94294	0.01896	0.94290	0.33181	0.02916	0.02120	0.02757	-0.99940	
2599	25.98000	864.13710	-1296.38989	15.33545	-178.64183	1.17425	-109.33881	0.83268	-0.33108	0.94347	0.01558	0.94338	0.33060	0.02718	0.02049	0.02370	-0.99951	
2600	25.99000	864.12363	-1296.36681	15.46304	-178.58734	1.22608	-109.32961	0.82984	-0.33093	0.94352	0.01618	0.94341	0.33040	0.02835	0.02140	0.02465	-0.99947	
2601	26.00000	864.19459	-1296.31854	15.42443	-178.40935	1.26777	-109.39999	0.82330	-0.33208	0.94306	0.01884	0.94299	0.33145	0.03008	0.02212	0.02775	-0.99937	
2602	26.01000	864.21129	-1296.33995	15.28861	-178.42519	1.27212	-109.40638	0.83972	-0.33218	0.94303	0.01855	0.94295	0.33157	0.03006	0.02220	0.02748	-0.99938	
2603	26.02000	864.20678	-1296.38017	15.24949	-178.73468	1.28345	-109.30116	0.84325	-0.33045	0.94373	0.01344	0.94356	0.32999	0.02843	0.02240	0.02208	-0.99951	
2604	26.03000	864.03355	-1296.34508	15.42585	-178.64862	1.12857	-109.32379	0.70932	-0.33084	0.94355	0.01574	0.94348	0.33038	0.02639	0.01970	0.02358	-0.99953	
2605	26.04000	864.17307	-1296.33160	15.43599	-178.42570	1.25430	-109.40962	0.82677	-0.33224	0.94301	0.01864	0.94294	0.33163	0.02977	0.02189	0.02747	-0.99938	
2606	26.05000	864.21783	-1296.31597	15.33559	-178.38614	1.28379	-109.43417	0.83421	-0.33264	0.94286	0.01911	0.94279	0.33200	0.03049	0.02240	0.02816	-0.99935	
2607	26.06000	864.19426	-1296.38364	15.32000	-178.54024	1.20842	-109.37474	0.84674	-0.33167	0.94324	0.01704	0.94316	0.33113	0.02834	0.02109	0.02547	-0.99945	
2608	26.07000	864.04294	-1296.37207	15.35949	-178.70860	1.11287	-109.28773	0.73368	-0.33025	0.94378	0.01486	0.94369	0.32982	0.02577	0.01942	0.02253	-0.99956	
2609	26.08000	864.09163	-1296.31273	15.38878	-178.50595	1.14807	-109.38946	0.73235	-0.33192	0.94314	0.01794	0.94309	0.33138	0.02755	0.02004	0.02607	-0.99946	
2610	26.09000	864.21321	-1296.33048	15.32176	-178.35396	1.27917	-109.43423	0.84398	-0.33264	0.94285	0.01966	0.94279	0.33198	0.03060	0.02232	0.02872	-0.99934	
2611	26.10000	864.18062	-1296.37066	15.29914	-178.54755	1.25937	-109.37370	0.86365	-0.33165	0.94326	0.01662	0.94315	0.33110	0.02914	0.02198	0.02534	-0.99944	
2612	26.11000	864.15622	-1296.38303	15.39239	-178.62436	1.21637	-109.33549	0.82945	-0.33102	0.94349	0.01563	0.94338	0.33052	0.02797	0.02123	0.02400	-0.99949	
2613	26.12000	864.17581	-1296.33939	15.48339	-178.47746	1.21135	-109.37495	0.82855	-0.33167	0.94322	0.01805	0.94316	0.33110	0.02875	0.02114	0.02656	-0.99942	
2614	26.13000	864.20828	-1296.30486	15.36802	-178.38980	1.26320	-109.42696	0.84480	-0.33252	0.94290	0.01917	0.94284	0.33189	0.03013	0.02205	0.02809	-0.99936	
2615	26.14000	864.17029	-1296.36803	15.27696	-178.55214	1.23520	-109.38374	0.84244	-0.33182	0.94320	0.01668	0.94310	0.33127	0.02871	0.02156	0.02526	-0.99945	
2616	26.15000	864.13893	-1296.39652	15.40362	-178.64565	1.19375	-109.33569	0.84241	-0.33103	0.94349	0.01541	0.94339	0.33055	0.02748	0.02083	0.02363	-0.99950	
2617	26.16000	864.13307	-1296.33626	15.45927	-178.49524	1.24695	-109.34641	0.83161	-0.33120	0.94340	0.01757	0.94331	0.33063	0.02923	0.02176	0.02625	-0.99942	
2618	26.17000	864.18282	-1296.31658	15.36593	-178.34875	1.29815	-109.44109	0.84023	-0.33275	0.94281	0.01964	0.94274	0.33208	0.03095	0.02266	0.02881	-0.99933	
2619	26.18000	864.20993	-1296.36833	15.29832	-178.45453	1.24579	-109.40333	0.84126	-0.33214	0.94306	0.01822	0.94298	0.33154	0.02946	0.02174	0.02696	-0.99940	
2620	26.19000	864.13888	-1296.39346	15.39524	-178.61797	1.17534	-109.32342	0.82179	-0.33083	0.94355	0.01597	0.94347	0.33034	0.02733	0.02051	0.02411	-0.99950	
2621	26.20000	864.05685	-1296.33049	15.39493	-178.63087	1.11816	-109.33636	0.71736	-0.33105	0.94348	0.01609	0.94341	0.33058	0.02632	0.01951	0.02389	-0.99952	
2622	26.21000	864.18142	-1296.31345	15.39017	-178.38171	1.26417	-109.39948	0.82476	-0.33207	0.94306	0.01931	0.94300	0.33143	0.03018	0.02206	0.02823	-0.99936	
2623	26.22000	864.19529	-1296.35646	15.30673	-178.44223	1.24178	-109.40092	0.84439	-0.33210	0.94306	0.01845	0.94300	0.33150	0.02946	0.02167	0.02718	-0.99940	
2624	26.23000	864.15083	-1296.38965	15.36880	-178.60260	1.18312	-109.35620	0.84395	-0.33137	0.94336	0.01617	0.94328	0.33087	0.02756	0.02065	0.02438	-0.99949	
2625	26.24000	864.13963	-1296.34845	15.45146	-178.57591	1.21225	-109.33845	0.81908	-0.33107	0.94346	0.01645	0.94337	0.33055	0.02819	0.02116	0.02485	-0.99947	
2626	26.25000	864.19332	-1296.32698	15.40879	-178.37001	1.26624	-109.43066	0.83986	-0.33258	0.94287	0.01948	0.94281	0.33194	0.03029	0.02210	0.02844	-0.99935	
2627	26.26000	864.21746	-1296.34485	15.30262	-178.43768	1.24399	-109.40724	0.84029	-0.33220	0.94303	0.01850	0.94296	0.33160	0.02953	0.02171	0.02726	-0.99939	
2628	26.27000	864.17318	-1296.36436	15.33661	-178.61104	1.19209	-109.34957	0.82791	-0.33126	0.94340	0.01598	0.94331	0.33076	0.02765	0.02080	0.02423	-0.99949	
2629	26.28000	864.13716	-1296.37080	15.44488	-178.55774	1.20930	-109.32466	0.83820	-0.33085	0.94354	0.01677	0.94345	0.33031	0.02824	0.02110	0.02516	-0.99946	
2630	26.29000	864.17384	-1296.31430	15.43031	-178.40204	1.24840	-109.39242	0.83538	-0.33196	0.94310	0.01907	0.94304	0.33133	0.02980	0.02179	0.02788	-0.99937	
2631	26.30000	864.24363	-1296.33685	15.32857	-178.41791	1.26278	-109.43218	0.84168	-0.33261	0.94288	0.01871	0.94281	0.33199	0.02996	0.02204	0.02760	-0.99938	
2632	26.31000	864.15225	-1296.37315	15.31068	-178.62172	1.21538	-109.37622	0.85144	-0.33169	0.94326	0.01566	0.94315	0.33119	0.02798	0.02121	0.02405	-0.99949	
2633	26.32000	864.12605	-1296.36861	15.44703	-178.60858	1.19110	-109.32892	0.83596	-0.33092	0.94352	0.01604	0.94343	0.33042	0.02765	0.02079	0.02428	-0.99949	
2634	26.33000	864.04744	-1296.30817	15.37929	-178.46738	1.14762	-109.37975	0.71874	-0.33176	0.94318	0.01859	0.94315	0.33120	0.02776	0.02003	0.02674	-0.99944	
2635	26.34000	864.21265	-1296.33433	15.34326	-178.46579	1.24312	-109.42454	0.83366	-0.33249	0.94294	0.01804	0.94286	0.33190	0.02936	0.02169	0.02677	-0.99941	
2636	26.35000	864.19913	-1296.37646	15.30919	-178.55331	1.23674	-109.38081	0.85582	-0.33177	0.94321	0.01666	0.94311	0.33123	0.02873	0.02158	0.02524	-0.99945	
2637	26.36000	864.12006	-1296.37487	15.40555	-178.63812	1.19492	-109.32930	0.82799	-0.33093	0.94353	0.01553	0.94343	0.33044	0.02754	0.02085	0.02376	-0.99950	
2638	26.37000	864.14117	-1296.32146	15.44779	-178.47710	1.23597	-109.37453	0.82435	-0.33166	0.94323	0.01792	0.94315	0.33108	0.02916	0.02157	0.02657	-0.99941	
2639	26.38000	864.22101	-1296.32341	15.35466	-178.39098	1.27024	-109.41727	0.85688	-0.33236	0.94296	0.01912	0.94289	0.33173	0.03023	0.02217	0.02807	-0.99936	
2640	26.39000	864.18331	-1296.37789	15.30682	-178.47281	1.18940	-109.37780	0.81576	-0.33172	0.94320	0.01826	0.94315	0.33116	0.02842	0.02076	0.02665	-0.99943	
2641	26.40000	864.13525	-1296.38229	15.38819	-178.57503	1.20099	-109.33584	0.82907	-0.33103	0.94347	0.01653	0.94339	0.33051	0.02801	0.02096	0.02486	-0.99947	
2642	26.41000	864.13083	-1296.33704	15.43458	-178.50789	1.24688	-109.36965	0.82564	-0.33158	0.94327	0.01735	0.94318	0.33101	0.02916	0.02176	0.02603	-0.99942	
2643	26.42000	864.24111	-1296.33035	15.37434	-178.41441	1.28850	-109.41122	0.86164	-0.33226	0.94300	0.01863	0.94292	0.33163	0.03040	0.02249	0.02766	-0.99936	
2644	26.43000	864.25212	-1296.35796	15.29362	-178.48405	1.26107	-109.40089	0.84626	-0.33210	0.94308	0.01764	0.94299	0.33151	0.02954	0.02201	0.02645	-0.99941	
2645	26.44000	864.13813	-1296.37131	15.37750	-178.58641	1.20976	-109.36701	0.83840	-0.33154	0.94330	0.01627	0.94320	0.33103	0.02809	0.02111	0.02466	-0.99947	
2646	26.45000	864.04941	-1296.34205	15.37619	-178.58606	1.16852	-109.34784	0.72839	-0.33123	0.94340	0.01653	0.94333	0.33073	0.02741	0.02039	0.02467	-0.99949	
2647	26.46000	864.18364	-1296.32023	15.36340	-178.46855	1.26598	-109.39410	0.83307	-0.33198	0.94312	0.01788	0.94303	0.33139	0.02971	0.02209	0.02672	-0.99940	
2648	26.47000	864.22461	-1296.36257	15.26463	-178.46910	1.26116	-109.40552	0.84775	-0.33217	0.94305	0.01789	0.94296	0.33158	0.02963	0.02201	0.02671	-0.99940	
2649	26.48000	864.16850	-1296.39198	15.33491	-178.58081	1.22754	-109.36599	0.82623	-0.33153	0.94331	0.01626	0.94320	0.33100	0.02842	0.02142	0.02476	-0.99946	
2650	26.49000	864.04706	-1296.35203	15.37943	-178.57048	1.09993	-109.35661	0.70748	-0.33139	0.94334	0.01718	0.94330	0.33089	0.02637	0.01920	0.02494	-0.99950	
2651	26.50000	864.18064	-1296.32013	15.41689	-178.45369	1.25979	-109.40423	0.84502	-0.33215	0.94305	0.01815	0.94297	0.33155	0.02969	0.02199	0.02698	-0.99939	
2652	26.51000	864.25176	-1296.35778	15.30853	-178.43488	1.24933	-109.41079	0.84014	-0.33226	0.94301	0.01852	0.94294	0.33165	0.02963	0.02180	0.02731	-0.99939	
2653	26.52000	864.15700	-1296.37750	15.31997	-178.55656	1.20716	-109.36366	0.81245	-0.33149	0.94331	0.01678	0.94322	0.33096	0.02822	0.02107	0.02518	-0.99946	
2654	26.53000	864.03712	-1296.34756	15.33272	-178.68483	1.17328	-109.34282	0.73193	-0.33115	0.94346	0.01488	0.94336	0.33069	0.02692	0.02048	0.02295	-0.99953	
2655	26.54000	864.15863	-1296.33684	15.42737	-178.42828	1.25028	-109.39320	0.84849	-0.33197	0.94311	0.01863	0.94304	0.33136	0.02968	0.02182	0.02742	-0.99939	
2656	26.55000	864.22557	-1296.33409	15.28726	-178.48149	1.23552	-109.39733	0.82647	-0.33204	0.94310	0.01784	0.94302	0.33146	0.02913	0.02156	0.02649	-0.99942	
2657	26.56000	864.19970	-1296.37763	15.29074	-178.55157	1.19897	-109.39208	0.80486	-0.33196	0.94314	0.01690	0.94306	0.33143	0.02812	0.02092	0.02527	-0.99946	
2658	26.57000	864.13814	-1296.37404	15.36077	-178.61661	1.26930	-109.35773	0.84652	-0.33138	0.94337	0.01544	0.94324	0.33086	0.02890	0.02215	0.02414	-0.99946	
2659	26.58000	864.07776	-1296.32941	15.34359	-178.53059	1.15653	-109.36361	0.71315	-0.33149	0.94329	0.01750	0.94324	0.33096	0.02754	0.02018	0.02564	-0.99947	
2660	26.59000	864.22122	-1296.34310	15.33379	-178.44284	1.27744	-109.41109	0.85531	-0.33226	0.94301	0.01822	0.94292	0.33165	0.03005	0.02229	0.02717	-0.99938	
2661	26.60000	864.20618	-1296.38165	15.29260	-178.45650	1.18549	-109.40147	0.84189	-0.33211	0.94306	0.01854	0.94301	0.33154	0.02846	0.02069	0.02693	-0.99942	
2662	26.61000	864.04059	-1296.36351	15.29860	-178.60132	1.16197	-109.34081	0.71621	-0.33112	0.94345	0.01632	0.94337	0.33062	0.02721	0.02028	0.02440	-0.99950	
2663	26.62000	864.15152	-1296.36132	15.41960	-178.53830	1.24428	-109.38152	0.83086	-0.33178	0.94321	0.01686	0.94311	0.33123	0.02894	0.02172	0.02550	-0.99944	
2664	26.63000	864.22021	-1296.34536	15.36333	-178.39919	1.24717	-109.40737	0.84704	-0.33220	0.94301	0.01912	0.94296	0.33158	0.02980	0.02177	0.02793	-0.99937	
2665	26.64000	864.21501	-1296.35674	15.28543	-178.50363	1.17974	-109.40855	0.82325	-0.33223	0.94303	0.01779	0.94297	0.33168	0.02809	0.02059	0.02611	-0.99945	
2666	26.65000	864.14166	-1296.36198	15.32810	-178.59917	1.23121	-109.34490	0.84105	-0.33118	0.94343	0.01595	0.94332	0.33066	0.02837	0.02149	0.02444	-0.99947	
2667	26.66000	864.13658	-1296.35859	15.43688	-178.56496	1.26482	-109.36522	0.84309	-0.33151	0.94331	0.01631	0.94319	0.33096	0.02912	0.02207	0.02504	-0.99944	
2668	26.67000	864.19214	-1296.34154	15.37471	-178.45535	1.24288	-109.39762	0.82803	-0.33204	0.94309	0.01822	0.94301	0.33145	0.02940	0.02169	0.02695	-0.99940	
2669	26.68000	864.20982	-1296.35219	15.28230	-178.48895	1.22480	-109.41269	0.83082	-0.33229	0.94301	0.01777	0.94293	0.33172	0.02892	0.02138	0.02636	-0.99942	
2670	26.69000	864.17971	-1296.38084	15.31073	-178.57179	1.24236	-109.36479	0.82992	-0.33150	0.94331	0.01633	0.94320	0.33097	0.02871	0.02168	0.02492	-0.99945	
2671	26.70000	864.15685	-1296.34377	15.43623	-178.57005	1.24900	-109.34254	0.84387	-0.33114	0.94344	0.01633	0.94333	0.33060	0.02883	0.02180	0.02495	-0.99945	
2672	26.71000	864.10797	-1296.32521	15.35354	-178.55020	1.15367	-109.36765	0.72506	-0.33156	0.94328	0.01719	0.94322	0.33104	0.02738	0.02013	0.02530	-0.99948	
2673	26.72000	864.21316	-1296.36809	15.30152	-178.48099	1.25895	-109.40533	0.83436	-0.33217	0.94305	0.01771	0.94296	0.33158	0.02952	0.02197	0.02650	-0.99941	
2674	26.73000	864.16040	-1296.36379	15.29260	-178.55968	1.23987	-109.37376	0.82362	-0.33165	0.94326	0.01654	0.94315	0.33111	0.02874	0.02164	0.02513	-0.99945	
2675	26.74000	864.14758	-1296.35303	15.39566	-178.53590	1.27152	-109.34798	0.85937	-0.33122	0.94340	0.01676	0.94329	0.33066	0.02940	0.02219	0.02554	-0.99943	
2676	26.75000	864.17610	-1296.35646	15.43869	-178.49043	1.24877	-109.37612	0.84006	-0.33169	0.94322	0.01762	0.94314	0.33111	0.02929	0.02179	0.02634	-0.99942	
2677	26.76000	864.23517	-1296.33858	15.30706	-178.48418	1.23882	-109.41325	0.83431	-0.33230	0.94301	0.01777	0.94293	0.33172	0.02918	0.02162	0.02645	-0.99942	
2678	26.77000	864.20098	-1296.38394	15.29047	-178.52396	1.22899	-109.39393	0.82158	-0.33198	0.94313	0.01718	0.94304	0.33143	0.02878	0.02145	0.02575	-0.99944	
2679	26.78000	864.14226	-1296.34997	15.38845	-178.60902	1.24552	-109.33847	0.84430	-0.33107	0.94348	0.01571	0.94336	0.33055	0.02854	0.02174	0.02427	-0.99947	
2680	26.79000	864.07633	-1296.32205	15.38519	-178.55295	1.15472	-109.35709	0.71758	-0.33139	0.94334	0.01715	0.94328	0.33087	0.02738	0.02015	0.02525	-0.99948	
2681	26.80000	864.20476	-1296.35895	15.32694	-178.45563	1.22876	-109.38098	0.81167	-0.33177	0.94318	0.01831	0.94312	0.33118	0.02917	0.02144	0.02694	-0.99941	
2682	26.81000	864.19533	-1296.35922	15.28398	-178.47514	1.22129	-109.39848	0.83596	-0.33206	0.94309	0.01802	0.94302	0.33148	0.02894	0.02131	0.02660	-0.99942	
2683	26.82000	864.08460	-1296.34704	15.30994	-178.58388	1.18439	-109.34148	0.72319	-0.33113	0.94344	0.01647	0.94336	0.33061	0.02768	0.02067	0.02471	-0.99948	
2684	26.83000	864.12829	-1296.34685	15.46719	-178.52071	1.26268	-109.37362	0.84360	-0.33165	0.94325	0.01705	0.94315	0.33108	0.02935	0.02204	0.02581	-0.99942	
2685	26.84000	864.19201	-1296.35502	15.35911	-178.46292	1.24701	-109.38980	0.81815	-0.33191	0.94314	0.01808	0.94306	0.33132	0.02943	0.02176	0.02682	-0.99940	
2686	26.85000	864.20263	-1296.37001	15.28205	-178.51730	1.19564	-109.40879	0.82818	-0.33223	0.94304	0.01747	0.94297	0.33169	0.02827	0.02087	0.02587	-0.99945	
2687	26.86000	864.17550	-1296.36467	15.30925	-178.55772	1.25623	-109.36406	0.82081	-0.33149	0.94331	0.01648	0.94320	0.33094	0.02902	0.02192	0.02516	-0.99944	
2688	26.87000	864.14605	-1296.34583	15.45544	-178.50713	1.23703	-109.34727	0.83733	-0.33122	0.94339	0.01743	0.94331	0.33065	0.02899	0.02159	0.02605	-0.99943	
2689	26.88000	864.18081	-1296.35219	15.35411	-178.52229	1.25894	-109.38409	0.83011	-0.33182	0.94319	0.01704	0.94309	0.33125	0.02928	0.02197	0.02578	-0.99943	
2690	26.89000	864.23615	-1296.35770	15.27314	-178.44847	1.25161	-109.40672	0.82749	-0.33219	0.94303	0.01828	0.94296	0.33159	0.02959	0.02184	0.02707	-0.99939	
2691	26.90000	864.17381	-1296.38831	15.29431	-178.50064	1.20126	-109.36998	0.82074	-0.33159	0.94326	0.01773	0.94319	0.33104	0.02845	0.02096	0.02616	-0.99944	
2692	26.91000	864.13056	-1296.35339	15.43141	-178.56032	1.27222	-109.36082	0.83711	-0.33143	0.94334	0.01635	0.94322	0.33088	0.02927	0.02220	0.02512	-0.99944	
2693	26.92000	864.17563	-1296.36589	15.40472	-178.43527	1.26471	-109.39776	0.82145	-0.33204	0.94308	0.01843	0.94301	0.33143	0.02988	0.02207	0.02730	-0.99938	
2694	26.93000	864.22213	-1296.37147	15.29053	-178.44452	1.23120	-109.40624	0.83080	-0.33219	0.94303	0.01847	0.94297	0.33159	0.02928	0.02149	0.02714	-0.99940	
2695	26.94000	864.22925	-1296.36778	15.27244	-178.55080	1.24008	-109.40654	0.83265	-0.33219	0.94306	0.01667	0.94296	0.33165	0.02881	0.02164	0.02528	-0.99945	
2696	26.95000	864.16944	-1296.34440	15.39475	-178.61116	1.27765	-109.33462	0.85576	-0.33100	0.94350	0.01549	0.94337	0.33048	0.02906	0.02230	0.02423	-0.99946	
2697	26.96000	864.15837	-1296.35607	15.43416	-178.48383	1.25978	-109.37063	0.83035	-0.33160	0.94326	0.01767	0.94316	0.33101	0.02951	0.02199	0.02645	-0.99941	
2698	26.97000	864.21119	-1296.36532	15.27253	-178.52274	1.25784	-109.40553	0.81991	-0.33217	0.94307	0.01702	0.94296	0.33161	0.02926	0.02195	0.02577	-0.99943	
2699	26.98000	864.21505	-1296.37032	15.28862	-178.49580	1.23016	-109.40137	0.84270	-0.33211	0.94308	0.01763	0.94300	0.33154	0.02896	0.02147	0.02624	-0.99942	
2700	26.99000	864.08893	-1296.34541	15.33024	-178.57455	1.13983	-109.34145	0.71633	-0.33113	0.94343	0.01689	0.94337	0.33063	0.02700	0.01989	0.02487	-0.99949	
2701	27.00000	864.15804	-1296.34477	15.44625	-178.51575	1.22948	-109.35707	0.82006	-0.33138	0.94334	0.01733	0.94325	0.33082	0.02882	0.02146	0.02590	-0.99943	
2702	27.01000	864.19263	-1296.37036	15.35343	-178.48233	1.23932	-109.39189	0.81604	-0.33195	0.94313	0.01780	0.94305	0.33137	0.02919	0.02163	0.02648	-0.99942	
2703	27.02000	864.24523	-1296.35761	15.26333	-178.49017	1.22802	-109.39410	0.83205	-0.33199	0.94312	0.01774	0.94304	0.33142	0.02896	0.02143	0.02634	-0.99942	
2704	27.03000	864.19465	-1296.35634	15.35865	-178.54922	1.26303	-109.36126	0.84249	-0.33144	0.94333	0.01658	0.94322	0.33089	0.02918	0.02204	0.02531	-0.99944	
2705	27.04000	864.16083	-1296.33753	15.42782	-178.50339	1.26388	-109.34064	0.83274	-0.33110	0.94344	0.01734	0.94334	0.33053	0.02946	0.02206	0.02611	-0.99942	
2706	27.05000	864.18882	-1296.37062	15.32655	-178.49017	1.22089	-109.38306	0.82600	-0.33181	0.94318	0.01779	0.94311	0.33124	0.02884	0.02131	0.02634	-0.99943	
2707	27.06000	864.23828	-1296.36846	15.24724	-178.47729	1.24559	-109.41850	0.83688	-0.33239	0.94297	0.01784	0.94289	0.33180	0.02933	0.02174	0.02657	-0.99941	
2708	27.07000	864.20305	-1296.37104	15.30749	-178.51923	1.23039	-109.36842	0.82145	-0.33156	0.94327	0.01726	0.94319	0.33101	0.02882	0.02147	0.02584	-0.99944	
2709	27.08000	864.14979	-1296.35708	15.42676	-178.52853	1.26455	-109.36784	0.84428	-0.33155	0.94329	0.01691	0.94318	0.33099	0.02933	0.02207	0.02567	-0.99943	
2710	27.09000	864.20992	-1296.35480	15.37230	-178.45320	1.26167	-109.38445	0.84200	-0.33182	0.94317	0.01816	0.94308	0.33122	0.02972	0.02202	0.02699	-0.99939	
2711	27.10000	864.24229	-1296.37692	15.24779	-178.43929	1.21986	-109.41182	0.84282	-0.33228	0.94300	0.01862	0.94294	0.33169	0.02912	0.02129	0.02723	-0.99940	
2712	27.11000	864.21813	-1296.37716	15.26053	-178.51863	1.26630	-109.38302	0.85509	-0.33180	0.94320	0.01705	0.94309	0.33123	0.02942	0.02210	0.02585	-0.99942	
2713	27.12000	864.16834	-1296.35257	15.41118	-178.50960	1.26543	-109.36185	0.83976	-0.33145	0.94331	0.01722	0.94321	0.33088	0.02945	0.02208	0.02600	-0.99942	
2714	27.13000	864.10089	-1296.34045	15.35976	-178.56644	1.16656	-109.36375	0.72583	-0.33150	0.94331	0.01685	0.94324	0.33098	0.02750	0.02036	0.02501	-0.99948	
2715	27.14000	864.26086	-1296.35586	15.28816	-178.44099	1.22047	-109.42306	0.84116	-0.33247	0.94293	0.01858	0.94287	0.33187	0.02913	0.02130	0.02720	-0.99940	
2716	27.15000	864.26128	-1296.36446	15.26532	-178.43163	1.22954	-109.40337	0.83385	-0.33214	0.94304	0.01869	0.94299	0.33154	0.02932	0.02146	0.02736	-0.99940	
2717	27.16000	864.03208	-1296.34515	15.32184	-178.61320	1.16801	-109.33838	0.73644	-0.33108	0.94347	0.01609	0.94338	0.33058	0.02724	0.02038	0.02420	-0.99950	
2718	27.17000	864.03059	-1296.35668	15.37015	-178.55998	1.16317	-109.36334	0.72901	-0.33149	0.94331	0.01698	0.94324	0.33097	0.02748	0.02030	0.02513	-0.99948	
2719	27.18000	864.23886	-1296.37646	15.27260	-178.46321	1.21436	-109.40800	0.82133	-0.33222	0.94303	0.01825	0.94296	0.33164	0.02889	0.02119	0.02681	-0.99942	
2720	27.19000	864.26690	-1296.37770	15.21719	-178.45105	1.19173	-109.39173	0.79371	-0.33195	0.94311	0.01859	0.94307	0.33137	0.02859	0.02080	0.02703	-0.99942	
2721	27.20000	864.20545	-1296.36520	15.38793	-178.54678	1.24140	-109.35580	0.83023	-0.33136	0.94336	0.01675	0.94326	0.33081	0.02884	0.02166	0.02535	-0.99944	
2722	27.21000	864.06050	-1296.34936	15.38596	-178.63701	1.13801	-109.32959	0.71650	-0.33094	0.94352	0.01587	0.94344	0.33046	0.02661	0.01986	0.02378	-0.99952	
2723	27.22000	864.23954	-1296.36944	15.32137	-178.42653	1.20624	-109.39508	0.82646	-0.33201	0.94309	0.01891	0.94304	0.33141	0.02897	0.02105	0.02745	-0.99940	
2724	27.23000	864.26538	-1296.38151	15.24341	-178.37775	1.24300	-109.43401	0.83019	-0.33264	0.94285	0.01948	0.94280	0.33201	0.02987	0.02169	0.02830	-0.99936	
2725	27.24000	864.15440	-1296.34928	15.33986	-178.50278	1.29427	-109.36588	0.84636	-0.33151	0.94329	0.01716	0.94318	0.33093	0.02997	0.02259	0.02612	-0.99940	
2726	27.25000	864.12909	-1296.36097	15.42050	-178.58824	1.30588	-109.34364	0.85595	-0.33115	0.94345	0.01570	0.94330	0.33060	0.02966	0.02279	0.02463	-0.99944	
2727	27.26000	864.21980	-1296.39607	15.30794	-178.49809	1.17102	-109.38139	0.81471	-0.33179	0.94318	0.01795	0.94313	0.33124	0.02797	0.02044	0.02620	-0.99945	
2728	27.27000	864.30394	-1296.39191	15.24085	-178.35864	1.14146	-109.42004	0.80993	-0.33242	0.94291	0.02039	0.94292	0.33182	0.02830	0.01992	0.02864	-0.99939	
2729	27.28000	864.20931	-1296.35751	15.36140	-178.44846	1.26983	-109.40421	0.84498	-0.33215	0.94305	0.01818	0.94297	0.33154	0.02989	0.02216	0.02707	-0.99939	
2730	27.29000	864.02050	-1296.32871	15.41190	-178.61810	1.18106	-109.34357	0.73758	-0.33116	0.94344	0.01593	0.94335	0.33067	0.02743	0.02061	0.02411	-0.99950	
